"","iteration","proportion","scale","type","results"
"33163",277,0.000790569415042095,100,"freq_ols",0
"33164",277,0.000790569415042095,100,"freq_fix",1
"33165",277,0.000790569415042095,100,"width",0.0219031579226142
"33166",277,0.000790569415042095,100,"width_plugin",0.0167537153229054
"33167",277,0.000790569415042095,100,"width_ols",0.246458471238285
"33168",277,0.000790569415042095,100,"width_fix",0.0244981423443529
"33169",277,0.00158113883008419,1,"freq",1
"33170",277,0.00158113883008419,1,"freq_plugin",1
"33171",277,0.00158113883008419,1,"freq_ols",1
"33172",277,0.00158113883008419,1,"freq_fix",1
"33173",277,0.00158113883008419,1,"width",0.020795759686418
"33174",277,0.00158113883008419,1,"width_plugin",0.0171164147190246
"33175",277,0.00158113883008419,1,"width_ols",0.142323140319948
"33176",277,0.00158113883008419,1,"width_fix",0.0260862903563429
"33177",277,0.00158113883008419,10,"freq",1
"33178",277,0.00158113883008419,10,"freq_plugin",1
"33179",277,0.00158113883008419,10,"freq_ols",1
"33180",277,0.00158113883008419,10,"freq_fix",1
"33181",277,0.00158113883008419,10,"width",0.0200167493866023
"33182",277,0.00158113883008419,10,"width_plugin",0.0172960742150461
"33183",277,0.00158113883008419,10,"width_ols",0.202805798022719
"33184",277,0.00158113883008419,10,"width_fix",0.0253997924750651
"33185",277,0.00158113883008419,100,"freq",1
"33186",277,0.00158113883008419,100,"freq_plugin",1
"33187",277,0.00158113883008419,100,"freq_ols",0
"33188",277,0.00158113883008419,100,"freq_fix",1
"33189",277,0.00158113883008419,100,"width",0.0194177223588621
"33190",277,0.00158113883008419,100,"width_plugin",0.0164933322778178
"33191",277,0.00158113883008419,100,"width_ols",0.140359030702656
"33192",277,0.00158113883008419,100,"width_fix",0.0247517926132084
"33193",277,0.00237170824512628,1,"freq",1
"33194",277,0.00237170824512628,1,"freq_plugin",1
"33195",277,0.00237170824512628,1,"freq_ols",1
"33196",277,0.00237170824512628,1,"freq_fix",1
"33197",277,0.00237170824512628,1,"width",0.0245791695100563
"33198",277,0.00237170824512628,1,"width_plugin",0.0204623507990043
"33199",277,0.00237170824512628,1,"width_ols",0.344323407740232
"33200",277,0.00237170824512628,1,"width_fix",0.0325325642819642
"33201",277,0.00237170824512628,10,"freq",1
"33202",277,0.00237170824512628,10,"freq_plugin",1
"33203",277,0.00237170824512628,10,"freq_ols",1
"33204",277,0.00237170824512628,10,"freq_fix",1
"33205",277,0.00237170824512628,10,"width",0.0212371496522782
"33206",277,0.00237170824512628,10,"width_plugin",0.0164944268833954
"33207",277,0.00237170824512628,10,"width_ols",0.0861517129993442
"33208",277,0.00237170824512628,10,"width_fix",0.0296386095486205
"33209",277,0.00237170824512628,100,"freq",1
"33210",277,0.00237170824512628,100,"freq_plugin",1
"33211",277,0.00237170824512628,100,"freq_ols",0
"33212",277,0.00237170824512628,100,"freq_fix",1
"33213",277,0.00237170824512628,100,"width",0.0198178377199266
"33214",277,0.00237170824512628,100,"width_plugin",0.0174507665420287
"33215",277,0.00237170824512628,100,"width_ols",0.152521805153641
"33216",277,0.00237170824512628,100,"width_fix",0.027332352112035
"33217",277,0.00316227766016838,1,"freq",1
"33218",277,0.00316227766016838,1,"freq_plugin",1
"33219",277,0.00316227766016838,1,"freq_ols",1
"33220",277,0.00316227766016838,1,"freq_fix",1
"33221",277,0.00316227766016838,1,"width",0.0240488622978894
"33222",277,0.00316227766016838,1,"width_plugin",0.0186872735217891
"33223",277,0.00316227766016838,1,"width_ols",0.140339864875954
"33224",277,0.00316227766016838,1,"width_fix",0.0347700793501982
"33225",277,0.00316227766016838,10,"freq",1
"33226",277,0.00316227766016838,10,"freq_plugin",0
"33227",277,0.00316227766016838,10,"freq_ols",1
"33228",277,0.00316227766016838,10,"freq_fix",1
"33229",277,0.00316227766016838,10,"width",0.0217565052635091
"33230",277,0.00316227766016838,10,"width_plugin",0.0177531827415085
"33231",277,0.00316227766016838,10,"width_ols",0.0958833725044483
"33232",277,0.00316227766016838,10,"width_fix",0.0329843704245727
"33233",277,0.00316227766016838,100,"freq",1
"33234",277,0.00316227766016838,100,"freq_plugin",1
"33235",277,0.00316227766016838,100,"freq_ols",0
"33236",277,0.00316227766016838,100,"freq_fix",1
"33237",277,0.00316227766016838,100,"width",0.022895411867045
"33238",277,0.00316227766016838,100,"width_plugin",0.0185653190801864
"33239",277,0.00316227766016838,100,"width_ols",0.182359368157619
"33240",277,0.00316227766016838,100,"width_fix",0.034582355660881
"33241",278,0,1,"freq",1
"33242",278,0,1,"freq_plugin",1
"33243",278,0,1,"freq_ols",1
"33244",278,0,1,"freq_fix",1
"33245",278,0,1,"width",0.0194860159386198
"33246",278,0,1,"width_plugin",0.016388021735724
"33247",278,0,1,"width_ols",0.450332206968421
"33248",278,0,1,"width_fix",0.0194860159386198
"33249",278,0,10,"freq",1
"33250",278,0,10,"freq_plugin",1
"33251",278,0,10,"freq_ols",1
"33252",278,0,10,"freq_fix",1
"33253",278,0,10,"width",0.0207605833759845
"33254",278,0,10,"width_plugin",0.0177487510965119
"33255",278,0,10,"width_ols",0.106628919116239
"33256",278,0,10,"width_fix",0.0207605833759845
"33257",278,0,100,"freq",1
"33258",278,0,100,"freq_plugin",1
"33259",278,0,100,"freq_ols",1
"33260",278,0,100,"freq_fix",1
"33261",278,0,100,"width",0.0230692455196251
"33262",278,0,100,"width_plugin",0.0191308390057059
"33263",278,0,100,"width_ols",0.175430277387158
"33264",278,0,100,"width_fix",0.0230692455196251
"33265",278,0.000790569415042095,1,"freq",1
"33266",278,0.000790569415042095,1,"freq_plugin",1
"33267",278,0.000790569415042095,1,"freq_ols",0
"33268",278,0.000790569415042095,1,"freq_fix",1
"33269",278,0.000790569415042095,1,"width",0.0189620248393993
"33270",278,0.000790569415042095,1,"width_plugin",0.0170627395324648
"33271",278,0.000790569415042095,1,"width_ols",0.101237226656261
"33272",278,0.000790569415042095,1,"width_fix",0.0215725731540808
"33273",278,0.000790569415042095,10,"freq",0
"33274",278,0.000790569415042095,10,"freq_plugin",0
"33275",278,0.000790569415042095,10,"freq_ols",1
"33276",278,0.000790569415042095,10,"freq_fix",0
"33277",278,0.000790569415042095,10,"width",0.0223389843327124
"33278",278,0.000790569415042095,10,"width_plugin",0.0175681799607355
"33279",278,0.000790569415042095,10,"width_ols",0.143203893955354
"33280",278,0.000790569415042095,10,"width_fix",0.0247653465280353
"33281",278,0.000790569415042095,100,"freq",1
"33282",278,0.000790569415042095,100,"freq_plugin",1
"33283",278,0.000790569415042095,100,"freq_ols",1
"33284",278,0.000790569415042095,100,"freq_fix",1
"33285",278,0.000790569415042095,100,"width",0.0226659324132464
"33286",278,0.000790569415042095,100,"width_plugin",0.0185488969216951
"33287",278,0.000790569415042095,100,"width_ols",0.172980664936432
"33288",278,0.000790569415042095,100,"width_fix",0.0252495375531633
"33289",278,0.00158113883008419,1,"freq",1
"33290",278,0.00158113883008419,1,"freq_plugin",1
"33291",278,0.00158113883008419,1,"freq_ols",1
"33292",278,0.00158113883008419,1,"freq_fix",1
"33293",278,0.00158113883008419,1,"width",0.0214639394050137
"33294",278,0.00158113883008419,1,"width_plugin",0.0185469280085707
"33295",278,0.00158113883008419,1,"width_ols",0.273059358065003
"33296",278,0.00158113883008419,1,"width_fix",0.0267460515181052
"33297",278,0.00158113883008419,10,"freq",1
"33298",278,0.00158113883008419,10,"freq_plugin",1
"33299",278,0.00158113883008419,10,"freq_ols",1
"33300",278,0.00158113883008419,10,"freq_fix",1
"33301",278,0.00158113883008419,10,"width",0.0215723940281187
"33302",278,0.00158113883008419,10,"width_plugin",0.0187956813291332
"33303",278,0.00158113883008419,10,"width_ols",0.167391162446749
"33304",278,0.00158113883008419,10,"width_fix",0.027089092570929
"33305",278,0.00158113883008419,100,"freq",1
"33306",278,0.00158113883008419,100,"freq_plugin",1
"33307",278,0.00158113883008419,100,"freq_ols",0
"33308",278,0.00158113883008419,100,"freq_fix",1
"33309",278,0.00158113883008419,100,"width",0.0234269088748854
"33310",278,0.00158113883008419,100,"width_plugin",0.0184578765262882
"33311",278,0.00158113883008419,100,"width_ols",0.116007670613534
"33312",278,0.00158113883008419,100,"width_fix",0.0285702954017848
"33313",278,0.00237170824512628,1,"freq",1
"33314",278,0.00237170824512628,1,"freq_plugin",1
"33315",278,0.00237170824512628,1,"freq_ols",1
"33316",278,0.00237170824512628,1,"freq_fix",1
"33317",278,0.00237170824512628,1,"width",0.0224035672073243
"33318",278,0.00237170824512628,1,"width_plugin",0.0190628271938545
"33319",278,0.00237170824512628,1,"width_ols",0.113796655192842
"33320",278,0.00237170824512628,1,"width_fix",0.0305634695600101
"33321",278,0.00237170824512628,10,"freq",1
"33322",278,0.00237170824512628,10,"freq_plugin",1
"33323",278,0.00237170824512628,10,"freq_ols",1
"33324",278,0.00237170824512628,10,"freq_fix",1
"33325",278,0.00237170824512628,10,"width",0.0197317901352864
"33326",278,0.00237170824512628,10,"width_plugin",0.0175284331574573
"33327",278,0.00237170824512628,10,"width_ols",0.328010599997233
"33328",278,0.00237170824512628,10,"width_fix",0.0277408134124593
"33329",278,0.00237170824512628,100,"freq",1
"33330",278,0.00237170824512628,100,"freq_plugin",1
"33331",278,0.00237170824512628,100,"freq_ols",1
"33332",278,0.00237170824512628,100,"freq_fix",1
"33333",278,0.00237170824512628,100,"width",0.0252508887091212
"33334",278,0.00237170824512628,100,"width_plugin",0.019087054356028
"33335",278,0.00237170824512628,100,"width_ols",0.6274880309796
"33336",278,0.00237170824512628,100,"width_fix",0.0328551467126941
"33337",278,0.00316227766016838,1,"freq",1
"33338",278,0.00316227766016838,1,"freq_plugin",1
"33339",278,0.00316227766016838,1,"freq_ols",1
"33340",278,0.00316227766016838,1,"freq_fix",1
"33341",278,0.00316227766016838,1,"width",0.0197227495198528
"33342",278,0.00316227766016838,1,"width_plugin",0.018275146424418
"33343",278,0.00316227766016838,1,"width_ols",0.12985749028059
"33344",278,0.00316227766016838,1,"width_fix",0.0296841700973225
"33345",278,0.00316227766016838,10,"freq",1
"33346",278,0.00316227766016838,10,"freq_plugin",1
"33347",278,0.00316227766016838,10,"freq_ols",1
"33348",278,0.00316227766016838,10,"freq_fix",1
"33349",278,0.00316227766016838,10,"width",0.0195637667856411
"33350",278,0.00316227766016838,10,"width_plugin",0.017029022336212
"33351",278,0.00316227766016838,10,"width_ols",0.134725380579294
"33352",278,0.00316227766016838,10,"width_fix",0.0301616681268084
"33353",278,0.00316227766016838,100,"freq",1
"33354",278,0.00316227766016838,100,"freq_plugin",1
"33355",278,0.00316227766016838,100,"freq_ols",0
"33356",278,0.00316227766016838,100,"freq_fix",1
"33357",278,0.00316227766016838,100,"width",0.0217330131942962
"33358",278,0.00316227766016838,100,"width_plugin",0.0187598105985517
"33359",278,0.00316227766016838,100,"width_ols",0.121281595774186
"33360",278,0.00316227766016838,100,"width_fix",0.0334314673719712
"33361",279,0,1,"freq",1
"33362",279,0,1,"freq_plugin",1
"33363",279,0,1,"freq_ols",1
"33364",279,0,1,"freq_fix",1
"33365",279,0,1,"width",0.020298034640745
"33366",279,0,1,"width_plugin",0.0180768313306553
"33367",279,0,1,"width_ols",0.105754293552212
"33368",279,0,1,"width_fix",0.020298034640745
"33369",279,0,10,"freq",1
"33370",279,0,10,"freq_plugin",1
"33371",279,0,10,"freq_ols",1
"33372",279,0,10,"freq_fix",1
"33373",279,0,10,"width",0.023264949436711
"33374",279,0,10,"width_plugin",0.0186229529288752
"33375",279,0,10,"width_ols",0.133187226247254
"33376",279,0,10,"width_fix",0.023264949436711
"33377",279,0,100,"freq",1
"33378",279,0,100,"freq_plugin",1
"33379",279,0,100,"freq_ols",1
"33380",279,0,100,"freq_fix",1
"33381",279,0,100,"width",0.0216653987446349
"33382",279,0,100,"width_plugin",0.0182471039266776
"33383",279,0,100,"width_ols",0.100636853671977
"33384",279,0,100,"width_fix",0.0216653987446349
"33385",279,0.000790569415042095,1,"freq",1
"33386",279,0.000790569415042095,1,"freq_plugin",1
"33387",279,0.000790569415042095,1,"freq_ols",1
"33388",279,0.000790569415042095,1,"freq_fix",1
"33389",279,0.000790569415042095,1,"width",0.022258345781825
"33390",279,0.000790569415042095,1,"width_plugin",0.018355537922599
"33391",279,0.000790569415042095,1,"width_ols",0.200135811764497
"33392",279,0.000790569415042095,1,"width_fix",0.0251100821952828
"33393",279,0.000790569415042095,10,"freq",1
"33394",279,0.000790569415042095,10,"freq_plugin",1
"33395",279,0.000790569415042095,10,"freq_ols",1
"33396",279,0.000790569415042095,10,"freq_fix",1
"33397",279,0.000790569415042095,10,"width",0.0193006337297168
"33398",279,0.000790569415042095,10,"width_plugin",0.0181337390148686
"33399",279,0.000790569415042095,10,"width_ols",0.134139707658074
"33400",279,0.000790569415042095,10,"width_fix",0.0222237460684023
"33401",279,0.000790569415042095,100,"freq",1
"33402",279,0.000790569415042095,100,"freq_plugin",1
"33403",279,0.000790569415042095,100,"freq_ols",1
"33404",279,0.000790569415042095,100,"freq_fix",1
"33405",279,0.000790569415042095,100,"width",0.0190846715940208
"33406",279,0.000790569415042095,100,"width_plugin",0.0169040390443418
"33407",279,0.000790569415042095,100,"width_ols",5.54303990944511
"33408",279,0.000790569415042095,100,"width_fix",0.0216205575986114
"33409",279,0.00158113883008419,1,"freq",1
"33410",279,0.00158113883008419,1,"freq_plugin",1
"33411",279,0.00158113883008419,1,"freq_ols",1
"33412",279,0.00158113883008419,1,"freq_fix",1
"33413",279,0.00158113883008419,1,"width",0.0188493849676653
"33414",279,0.00158113883008419,1,"width_plugin",0.0166219404328846
"33415",279,0.00158113883008419,1,"width_ols",0.195469164277813
"33416",279,0.00158113883008419,1,"width_fix",0.0238531647631942
"33417",279,0.00158113883008419,10,"freq",1
"33418",279,0.00158113883008419,10,"freq_plugin",1
"33419",279,0.00158113883008419,10,"freq_ols",1
"33420",279,0.00158113883008419,10,"freq_fix",1
"33421",279,0.00158113883008419,10,"width",0.0198987819888793
"33422",279,0.00158113883008419,10,"width_plugin",0.0181767586329236
"33423",279,0.00158113883008419,10,"width_ols",0.130960554342444
"33424",279,0.00158113883008419,10,"width_fix",0.0249650347207933
"33425",279,0.00158113883008419,100,"freq",1
"33426",279,0.00158113883008419,100,"freq_plugin",1
"33427",279,0.00158113883008419,100,"freq_ols",0
"33428",279,0.00158113883008419,100,"freq_fix",1
"33429",279,0.00158113883008419,100,"width",0.0217688139023887
"33430",279,0.00158113883008419,100,"width_plugin",0.0185609933110085
"33431",279,0.00158113883008419,100,"width_ols",0.18486091364295
"33432",279,0.00158113883008419,100,"width_fix",0.0268738131880583
"33433",279,0.00237170824512628,1,"freq",1
"33434",279,0.00237170824512628,1,"freq_plugin",1
"33435",279,0.00237170824512628,1,"freq_ols",1
"33436",279,0.00237170824512628,1,"freq_fix",1
"33437",279,0.00237170824512628,1,"width",0.0194517042047623
"33438",279,0.00237170824512628,1,"width_plugin",0.0174650523365979
"33439",279,0.00237170824512628,1,"width_ols",0.160798291280029
"33440",279,0.00237170824512628,1,"width_fix",0.0274947412625416
"33441",279,0.00237170824512628,10,"freq",1
"33442",279,0.00237170824512628,10,"freq_plugin",1
"33443",279,0.00237170824512628,10,"freq_ols",1
"33444",279,0.00237170824512628,10,"freq_fix",1
"33445",279,0.00237170824512628,10,"width",0.023849914458734
"33446",279,0.00237170824512628,10,"width_plugin",0.0197306053426215
"33447",279,0.00237170824512628,10,"width_ols",0.154914886639987
"33448",279,0.00237170824512628,10,"width_fix",0.0323641326804937
"33449",279,0.00237170824512628,100,"freq",1
"33450",279,0.00237170824512628,100,"freq_plugin",1
"33451",279,0.00237170824512628,100,"freq_ols",0
"33452",279,0.00237170824512628,100,"freq_fix",1
"33453",279,0.00237170824512628,100,"width",0.0259187410906234
"33454",279,0.00237170824512628,100,"width_plugin",0.0183429505516388
"33455",279,0.00237170824512628,100,"width_ols",0.144728516928476
"33456",279,0.00237170824512628,100,"width_fix",0.0337954968090122
"33457",279,0.00316227766016838,1,"freq",1
"33458",279,0.00316227766016838,1,"freq_plugin",1
"33459",279,0.00316227766016838,1,"freq_ols",1
"33460",279,0.00316227766016838,1,"freq_fix",1
"33461",279,0.00316227766016838,1,"width",0.0206259602553048
"33462",279,0.00316227766016838,1,"width_plugin",0.0183273417929618
"33463",279,0.00316227766016838,1,"width_ols",0.240613263200463
"33464",279,0.00316227766016838,1,"width_fix",0.0313646788964355
"33465",279,0.00316227766016838,10,"freq",1
"33466",279,0.00316227766016838,10,"freq_plugin",1
"33467",279,0.00316227766016838,10,"freq_ols",1
"33468",279,0.00316227766016838,10,"freq_fix",1
"33469",279,0.00316227766016838,10,"width",0.023005227725566
"33470",279,0.00316227766016838,10,"width_plugin",0.0180905532532654
"33471",279,0.00316227766016838,10,"width_ols",0.117677004011791
"33472",279,0.00316227766016838,10,"width_fix",0.0337391148983964
"33473",279,0.00316227766016838,100,"freq",0
"33474",279,0.00316227766016838,100,"freq_plugin",0
"33475",279,0.00316227766016838,100,"freq_ols",0
"33476",279,0.00316227766016838,100,"freq_fix",0
"33477",279,0.00316227766016838,100,"width",0.0197113769171391
"33478",279,0.00316227766016838,100,"width_plugin",0.016574473622585
"33479",279,0.00316227766016838,100,"width_ols",0.171551142740121
"33480",279,0.00316227766016838,100,"width_fix",0.0298971861456152
"33481",280,0,1,"freq",1
"33482",280,0,1,"freq_plugin",1
"33483",280,0,1,"freq_ols",1
"33484",280,0,1,"freq_fix",1
"33485",280,0,1,"width",0.0226651456154295
"33486",280,0,1,"width_plugin",0.0187440424867726
"33487",280,0,1,"width_ols",0.200617983932073
"33488",280,0,1,"width_fix",0.0226651456154295
"33489",280,0,10,"freq",1
"33490",280,0,10,"freq_plugin",1
"33491",280,0,10,"freq_ols",1
"33492",280,0,10,"freq_fix",1
"33493",280,0,10,"width",0.0222792300299858
"33494",280,0,10,"width_plugin",0.017759582050231
"33495",280,0,10,"width_ols",0.870301162257784
"33496",280,0,10,"width_fix",0.0222792300299858
"33497",280,0,100,"freq",1
"33498",280,0,100,"freq_plugin",1
"33499",280,0,100,"freq_ols",1
"33500",280,0,100,"freq_fix",1
"33501",280,0,100,"width",0.0221606614923575
"33502",280,0,100,"width_plugin",0.017473290132814
"33503",280,0,100,"width_ols",0.185124836799084
"33504",280,0,100,"width_fix",0.0221606614923575
"33505",280,0.000790569415042095,1,"freq",1
"33506",280,0.000790569415042095,1,"freq_plugin",1
"33507",280,0.000790569415042095,1,"freq_ols",1
"33508",280,0.000790569415042095,1,"freq_fix",1
"33509",280,0.000790569415042095,1,"width",0.0230138202573215
"33510",280,0.000790569415042095,1,"width_plugin",0.0180721299363635
"33511",280,0.000790569415042095,1,"width_ols",0.14540236193245
"33512",280,0.000790569415042095,1,"width_fix",0.0254646626074627
"33513",280,0.000790569415042095,10,"freq",1
"33514",280,0.000790569415042095,10,"freq_plugin",1
"33515",280,0.000790569415042095,10,"freq_ols",1
"33516",280,0.000790569415042095,10,"freq_fix",1
"33517",280,0.000790569415042095,10,"width",0.0237178741950494
"33518",280,0.000790569415042095,10,"width_plugin",0.0176759063173052
"33519",280,0.000790569415042095,10,"width_ols",0.285676757526384
"33520",280,0.000790569415042095,10,"width_fix",0.0261303889152859
"33521",280,0.000790569415042095,100,"freq",1
"33522",280,0.000790569415042095,100,"freq_plugin",1
"33523",280,0.000790569415042095,100,"freq_ols",1
"33524",280,0.000790569415042095,100,"freq_fix",1
"33525",280,0.000790569415042095,100,"width",0.0175781955519403
"33526",280,0.000790569415042095,100,"width_plugin",0.0167559537052444
"33527",280,0.000790569415042095,100,"width_ols",0.35604209969652
"33528",280,0.000790569415042095,100,"width_fix",0.0203399042760574
"33529",280,0.00158113883008419,1,"freq",1
"33530",280,0.00158113883008419,1,"freq_plugin",1
"33531",280,0.00158113883008419,1,"freq_ols",1
"33532",280,0.00158113883008419,1,"freq_fix",1
"33533",280,0.00158113883008419,1,"width",0.0202622981279035
"33534",280,0.00158113883008419,1,"width_plugin",0.0188980734511406
"33535",280,0.00158113883008419,1,"width_ols",0.123643584327672
"33536",280,0.00158113883008419,1,"width_fix",0.0256846706392865
"33537",280,0.00158113883008419,10,"freq",1
"33538",280,0.00158113883008419,10,"freq_plugin",1
"33539",280,0.00158113883008419,10,"freq_ols",1
"33540",280,0.00158113883008419,10,"freq_fix",1
"33541",280,0.00158113883008419,10,"width",0.0239403412156817
"33542",280,0.00158113883008419,10,"width_plugin",0.0188052473949702
"33543",280,0.00158113883008419,10,"width_ols",0.178323963939017
"33544",280,0.00158113883008419,10,"width_fix",0.0296323857757437
"33545",280,0.00158113883008419,100,"freq",1
"33546",280,0.00158113883008419,100,"freq_plugin",1
"33547",280,0.00158113883008419,100,"freq_ols",0
"33548",280,0.00158113883008419,100,"freq_fix",1
"33549",280,0.00158113883008419,100,"width",0.0204559946979256
"33550",280,0.00158113883008419,100,"width_plugin",0.0180991675969214
"33551",280,0.00158113883008419,100,"width_ols",0.576991950487667
"33552",280,0.00158113883008419,100,"width_fix",0.026038029195863
"33553",280,0.00237170824512628,1,"freq",1
"33554",280,0.00237170824512628,1,"freq_plugin",1
"33555",280,0.00237170824512628,1,"freq_ols",1
"33556",280,0.00237170824512628,1,"freq_fix",1
"33557",280,0.00237170824512628,1,"width",0.0220545116302708
"33558",280,0.00237170824512628,1,"width_plugin",0.0170560415980304
"33559",280,0.00237170824512628,1,"width_ols",0.340653514775065
"33560",280,0.00237170824512628,1,"width_fix",0.0294211041370432
"33561",280,0.00237170824512628,10,"freq",1
"33562",280,0.00237170824512628,10,"freq_plugin",1
"33563",280,0.00237170824512628,10,"freq_ols",0
"33564",280,0.00237170824512628,10,"freq_fix",1
"33565",280,0.00237170824512628,10,"width",0.0240022415961493
"33566",280,0.00237170824512628,10,"width_plugin",0.0185405612649676
"33567",280,0.00237170824512628,10,"width_ols",0.305454294018
"33568",280,0.00237170824512628,10,"width_fix",0.0316480265261605
"33569",280,0.00237170824512628,100,"freq",1
"33570",280,0.00237170824512628,100,"freq_plugin",1
"33571",280,0.00237170824512628,100,"freq_ols",0
"33572",280,0.00237170824512628,100,"freq_fix",1
"33573",280,0.00237170824512628,100,"width",0.0202586467721496
"33574",280,0.00237170824512628,100,"width_plugin",0.0166019206167635
"33575",280,0.00237170824512628,100,"width_ols",0.126017670752641
"33576",280,0.00237170824512628,100,"width_fix",0.0276687415552689
"33577",280,0.00316227766016838,1,"freq",1
"33578",280,0.00316227766016838,1,"freq_plugin",1
"33579",280,0.00316227766016838,1,"freq_ols",1
"33580",280,0.00316227766016838,1,"freq_fix",1
"33581",280,0.00316227766016838,1,"width",0.022256977020459
"33582",280,0.00316227766016838,1,"width_plugin",0.0171340636050007
"33583",280,0.00316227766016838,1,"width_ols",0.461533080852505
"33584",280,0.00316227766016838,1,"width_fix",0.032727057046804
"33585",280,0.00316227766016838,10,"freq",0
"33586",280,0.00316227766016838,10,"freq_plugin",0
"33587",280,0.00316227766016838,10,"freq_ols",1
"33588",280,0.00316227766016838,10,"freq_fix",1
"33589",280,0.00316227766016838,10,"width",0.022977366555734
"33590",280,0.00316227766016838,10,"width_plugin",0.0191743474356754
"33591",280,0.00316227766016838,10,"width_ols",0.265682714933795
"33592",280,0.00316227766016838,10,"width_fix",0.0342452711550221
"33593",280,0.00316227766016838,100,"freq",1
"33594",280,0.00316227766016838,100,"freq_plugin",0
"33595",280,0.00316227766016838,100,"freq_ols",0
"33596",280,0.00316227766016838,100,"freq_fix",1
"33597",280,0.00316227766016838,100,"width",0.020149595255735
"33598",280,0.00316227766016838,100,"width_plugin",0.016996493026836
"33599",280,0.00316227766016838,100,"width_ols",0.132061636140155
"33600",280,0.00316227766016838,100,"width_fix",0.0309281936353769
"33601",281,0,1,"freq",1
"33602",281,0,1,"freq_plugin",1
"33603",281,0,1,"freq_ols",1
"33604",281,0,1,"freq_fix",1
"33605",281,0,1,"width",0.0212110721442293
"33606",281,0,1,"width_plugin",0.0186071645159253
"33607",281,0,1,"width_ols",0.314821958997896
"33608",281,0,1,"width_fix",0.0212110721442293
"33609",281,0,10,"freq",1
"33610",281,0,10,"freq_plugin",1
"33611",281,0,10,"freq_ols",1
"33612",281,0,10,"freq_fix",1
"33613",281,0,10,"width",0.0205309304411849
"33614",281,0,10,"width_plugin",0.0165009214238738
"33615",281,0,10,"width_ols",0.100630763772708
"33616",281,0,10,"width_fix",0.0205309304411849
"33617",281,0,100,"freq",1
"33618",281,0,100,"freq_plugin",1
"33619",281,0,100,"freq_ols",1
"33620",281,0,100,"freq_fix",1
"33621",281,0,100,"width",0.0209995103123957
"33622",281,0,100,"width_plugin",0.0164270485367727
"33623",281,0,100,"width_ols",0.108667126471565
"33624",281,0,100,"width_fix",0.0209995103123957
"33625",281,0.000790569415042095,1,"freq",1
"33626",281,0.000790569415042095,1,"freq_plugin",1
"33627",281,0.000790569415042095,1,"freq_ols",1
"33628",281,0.000790569415042095,1,"freq_fix",1
"33629",281,0.000790569415042095,1,"width",0.0215182976919989
"33630",281,0.000790569415042095,1,"width_plugin",0.0186888986755042
"33631",281,0.000790569415042095,1,"width_ols",0.197922556620837
"33632",281,0.000790569415042095,1,"width_fix",0.0242844509899317
"33633",281,0.000790569415042095,10,"freq",1
"33634",281,0.000790569415042095,10,"freq_plugin",1
"33635",281,0.000790569415042095,10,"freq_ols",1
"33636",281,0.000790569415042095,10,"freq_fix",1
"33637",281,0.000790569415042095,10,"width",0.0184949833373608
"33638",281,0.000790569415042095,10,"width_plugin",0.0172040745393874
"33639",281,0.000790569415042095,10,"width_ols",0.107040593645452
"33640",281,0.000790569415042095,10,"width_fix",0.0211245417387558
"33641",281,0.000790569415042095,100,"freq",1
"33642",281,0.000790569415042095,100,"freq_plugin",0
"33643",281,0.000790569415042095,100,"freq_ols",1
"33644",281,0.000790569415042095,100,"freq_fix",1
"33645",281,0.000790569415042095,100,"width",0.018697045121856
"33646",281,0.000790569415042095,100,"width_plugin",0.016350285686046
"33647",281,0.000790569415042095,100,"width_ols",0.182796992038007
"33648",281,0.000790569415042095,100,"width_fix",0.0212990884284698
"33649",281,0.00158113883008419,1,"freq",1
"33650",281,0.00158113883008419,1,"freq_plugin",1
"33651",281,0.00158113883008419,1,"freq_ols",1
"33652",281,0.00158113883008419,1,"freq_fix",1
"33653",281,0.00158113883008419,1,"width",0.0221596373030486
"33654",281,0.00158113883008419,1,"width_plugin",0.0174964322866723
"33655",281,0.00158113883008419,1,"width_ols",0.107805940510631
"33656",281,0.00158113883008419,1,"width_fix",0.0272424428959204
"33657",281,0.00158113883008419,10,"freq",1
"33658",281,0.00158113883008419,10,"freq_plugin",1
"33659",281,0.00158113883008419,10,"freq_ols",1
"33660",281,0.00158113883008419,10,"freq_fix",1
"33661",281,0.00158113883008419,10,"width",0.0231520029071401
"33662",281,0.00158113883008419,10,"width_plugin",0.0186067268529251
"33663",281,0.00158113883008419,10,"width_ols",0.202079155240339
"33664",281,0.00158113883008419,10,"width_fix",0.0289090861619725
"33665",281,0.00158113883008419,100,"freq",1
"33666",281,0.00158113883008419,100,"freq_plugin",1
"33667",281,0.00158113883008419,100,"freq_ols",0
"33668",281,0.00158113883008419,100,"freq_fix",1
"33669",281,0.00158113883008419,100,"width",0.0197487813045274
"33670",281,0.00158113883008419,100,"width_plugin",0.0172208180940799
"33671",281,0.00158113883008419,100,"width_ols",0.200784462137887
"33672",281,0.00158113883008419,100,"width_fix",0.0246997720046581
"33673",281,0.00237170824512628,1,"freq",1
"33674",281,0.00237170824512628,1,"freq_plugin",1
"33675",281,0.00237170824512628,1,"freq_ols",1
"33676",281,0.00237170824512628,1,"freq_fix",1
"33677",281,0.00237170824512628,1,"width",0.0207198331961029
"33678",281,0.00237170824512628,1,"width_plugin",0.0190323284073214
"33679",281,0.00237170824512628,1,"width_ols",0.159012106543269
